発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_売上比率,ＢＩＣ楽天市場店_売上比率,BicEC_売上比率,赤坂見附駅店_売上比率,法人第１グループ_売上比率,法人第３グループ_売上比率,法人第４グループ_売上比率,モバイル_売上比率,ＢＩＣアマゾン店_売上比率,楽天ビック_売上比率,法人赤坂見附駅店_売上比率,法人名古屋_売上比率,法人なんば_売上比率,法人ドットコム_売上比率,ソフマップアマゾン店_売上比率,ソフマップ楽天_売上比率,アキバソフマップ_売上比率,デジタルコレクション_売上比率,ドットコムY！SHP_売上比率,ソフマップ法人WEB用_売上比率,ソフマップ法人_売上比率,ソフマップドットコム_売上比率,ソフマップコム法人_売上比率,ソフマップ法人関西_売上比率,コジマダイレクトＳＰ_売上比率,コジマWowma！店_売上比率,KB西友二俣川_売上比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_売上比率,NEW弘前店_売上比率,KB泉中央店_売上比率,KBイオンモール名取店_売上比率,KB卸団地店_売上比率,NEW白河店_売上比率,KB郡山店_売上比率,KB会津若松店_売上比率,KB福島店_売上比率,KB方木田店_売上比率,NEW学園都市店_売上比率,KB駒生店_売上比率,KB鹿沼店_売上比率,NEW足利店_売上比率,NEW真岡店_売上比率,KB日光店_売上比率,KB黒磯店_売上比率,KBさくら店_売上比率,コジマネット_売上比率,NEW伊勢崎店_売上比率,KB高崎店_売上比率,KB深作店_売上比率,KB和光店_売上比率,KB南越谷店_売上比率,NEW久喜_売上比率,NEW与野店_売上比率,KB浦和店_売上比率,KB越谷店_売上比率,KB熊谷店_売上比率,KB上尾　春日店_売上比率,KB春日部店_売上比率,KB所沢店_売上比率,KBアクロスプラザ三芳店_売上比率,KB柏店_売上比率,KB松戸店_売上比率,KB船橋店_売上比率,KB習志野店_売上比率,SELECT上板橋店_売上比率,KB小平店_売上比率,KB港北東急SC店_売上比率,KB江戸川店_売上比率,KB井草店_売上比率,KB若林店_売上比率,KB志村店_売上比率,KB新小岩店_売上比率,KB三鷹店_売上比率,KB池上店_売上比率,KB善福寺店_売上比率,KB葛飾店_売上比率,KB東村山店_売上比率,KB江北駅前店_売上比率,KB南砂町SUNAMO店_売上比率,KB西東京店_売上比率,KB足立加平店_売上比率,KBイオン昭島SC店_売上比率,KB成城店_売上比率,KB港北インター店_売上比率,KB厚木栄町店_売上比率,KB海老名店_売上比率,KB横須賀店_売上比率,KB相模原店_売上比率,KB座間店_売上比率,KB横浜大口店_売上比率,KB東海大学東店_売上比率,KB新潟店_売上比率,NEW上越店_売上比率,NEW甲府_売上比率,KB甲府バイパス店_売上比率,KB富山店_売上比率,KBファボーレ富山店_売上比率,KB静岡店_売上比率,KB浜松店_売上比率,KB沼津店_売上比率,KB富士店_売上比率,KB熱田店_売上比率,KB有松インター店_売上比率,KB清洲東インター店_売上比率,KB高野店_売上比率,KB箕面店_売上比率,KB茨木店_売上比率,NEW生野店_売上比率,KB大東店_売上比率,KB名谷店_売上比率,神戸ハーバーランド店_売上比率,KB宇品店_売上比率,KB広島インター緑井店_売上比率,NEW山口宇部空港店_売上比率,KB福岡春日店_売上比率,KB福岡西店_売上比率,KB小倉店_売上比率,KB熊本店_売上比率,KB那覇店_売上比率,KB宇都宮本店_売上比率,KB八王子高倉店_売上比率,コジマ楽天市場店_売上比率,コジマＹａｈｏｏ！店_売上比率,コジマアマゾン店_売上比率,KBイオンモール堺鉄砲町店_売上比率,KB西友ひばりヶ丘店_売上比率,北関東法人事業所_売上比率,仙台法人事業所_売上比率,東京法人事業所_売上比率,大阪法人事業所_売上比率,福岡法人事業所_売上比率,札幌法人事業所_売上比率,#N/A_6_売上比率,#N/A_3_売上比率,#N/A_7_売上比率,#N/A_5_売上比率,#N/A_2_売上比率,#N/A_1_売上比率,#N/A_4_売上比率,JAN数
トイズ,502515,Ｎゲージ,,,,,,,,360606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179859.0,,,,,,,75790.0,,14558.0,,,,,,,,,17690.0,,648503.0,164.0,,,0.5560591084389741,,,,,0.27734490048619664,0.027278208427717374,0.11686915866233463,,,,0.02244862398477725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209
トイズ,502520,プラモデル,,,,,,,,582833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15949.0,39077.0,,5334.0,11640.0,48475.0,133979.0,,,21756.0,34647.0,,,,34448.0,43994.0,432179.0,,,,,,,526271.0,,4708.0,,,,,,,,,,,1935290.0,653.0,,,0.30116054958171645,,,,,0.22331485203767912,,0.27193392204785843,,,,0.0024327103431527057,,0.017902743258116353,0.008241142154405799,0.01779991629161521,0.022732510373122374,,,0.01124172604622563,,,0.0027561760769703766,0.020191805879222237,,,,,,,,,,,,,,,,,,,,0.0060146024626800115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02504792563388433,0.06922941781335097,,,,,,,,,,,,,,,,,2023
トイズ,502521,ミニ四駆,,,,,,,,31402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,,,908.0,2920.0,14819.0,,,1352.0,7003.0,,,,842.0,1638.0,46868.0,,,,,,,16674.0,,,,,,,,,,,,,126326.0,217.0,,,0.24857907319158368,,,,,0.3710083434922344,,0.13199183066035494,,,,,,0.05543593559520606,,0.006665294555356776,0.012966451878473157,,,0.010702468217152447,,,,0.015040450896885835,,,,,,,,,,,,,,,,,,,,0.007187752323353862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023114798220477177,0.11730760096892168,,,,,,,,,,,,,,,,,36
トイズ,502525,プラモデルアクセ,,,,,,154.0,,677899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7507.0,6091.0,,,154.0,11742.0,18074.0,,,51814.0,106702.0,,22800.0,,19510.0,92183.0,339555.0,,,,,,411.0,114625.0,,12258.0,,,832.0,,,,,,,,1482311.0,2778.0,,,0.4573257568755814,,,0.0005612857220920576,,0.22907136221751037,,0.07732857679663714,,,,0.00826951968918803,,0.07198354461378213,0.0050643893218089864,0.013161880334153898,0.062188703989918444,0.015381387576561194,,0.034954877889997446,,,,0.00410912419863308,,,,,,,,,,,,,,,,,,,,0.00010389182836800105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007921414601929015,0.012193122765735396,,,,,,0.00027726974973537943,,,,0.00010389182836800105,,,,,,,2449
トイズ,502530,ジグソーパズル,,,,,,,,16937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.0,,,,,,,,,,41559.0,,,,,,,5436.0,,4524.0,,,,,,,,,,,69838.0,129.0,,,0.24251839972507805,,,,,0.5950771786133624,,0.07783728056359002,,,,0.0647784873564535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01978865374151608,,,,,,,,,,,,,,,,,181
トイズ,502540,パネル,,,,,,,,20582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.0,,,,,,,,,,,20302.0,,,,,,,11178.0,,,,,,,,,,,,,55323.0,22.0,,,0.37203333152576684,,,,,0.3669721454006471,,0.2020497803806735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058944742692912534,,,,,,,,,,,,,,,,,,71
トイズ,502599,その他ホビー玩具関連,,,,,,,,26867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,21530.0,,,,,,,4880.0,,,,,,,,,,,,,55739.0,34.0,,,0.48201438848920863,,,,,0.38626455444123503,,0.08755090690539838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04417015016415795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
トイズ,503020,乗用玩具,,,,,,,,46222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12020.0,,,,13586.0,,,,,72518.0,124388.0,,,,,,,318030.0,,,,,,,,,,,5216.0,,591980.0,94.0,,,0.07808034055204567,,,,,0.21012196357985066,0.00881110848339471,0.5372309875333626,,,,,,0.02295009966552924,,,0.12250076016081625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020304740025000843,,,,,,,,,,,,,,,,,35
トイズ,503099,ベビー用品,,,,,,,,56275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.0,7256.0,,,,1031.0,,,,,,,,,,80818.0,,,,,,,48607.0,,753.0,,,,,,,,,,,196554.0,136.0,,,0.2863080883624856,,,,,0.41117453727728764,,0.24729590850351557,,,,0.0038310082725357916,,,,,,,,,,,,0.009229015944727657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005245377860537054,0.03691606377891063,,,,,,,,,,,,,,,,273
パソコンサプライ,321090,ディスプレイアクセサリー,,,,,,,,391278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11858.0,,28500.0,95781.0,190303.0,64247.0,,75123.0,114725.0,,77614.0,,51816.0,96452.0,196162.0,,12753.0,2980.0,,,,187428.0,10022.0,226872.0,,,,,,,,,21146.0,,1855060.0,318.0,,,0.21092471402542237,,,,,0.10574428859443899,0.011399092212650805,0.10103608508619667,,,0.005402520673185773,0.12229900919646804,0.034633381130529474,0.061844360829299325,,0.027932250169805828,0.05199400558472502,0.041839077981305185,,0.04049626427177558,,,,,,,,,,,,,,,,,,,,,,,,0.015363384472739426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05163229221696333,0.10258590018651688,0.006392246072903302,,,0.006874710251959505,,,0.0016064170431145084,,,,,,,,,,95
パソコンサプライ,363010,キーボード,,164320.0,,,,,,4099906.0,,,,,,,,5409.0,,,,,,,,,,1425.0,,,,,,,,950.0,,,,,,887.0,,,,,,,,,,,,,67758.0,,,21384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,,,82476.0,2216061.0,124918.0,1557475.0,1833903.0,2038067.0,3634287.0,,1714655.0,1115757.0,,485864.0,3931.0,349996.0,659756.0,907517.0,,450778.0,27760.0,,62262.0,5637.0,3345655.0,35787.0,1615494.0,,3250.0,15184.0,23024.0,,,19061.0,309280.0,779095.0,,27780989.0,4992.0,,,0.14757955521309915,0.011132793004597496,0.00011698647589544059,0.0005465608153834984,0.0008287681910820381,0.03266683558313924,0.0280441779808487,0.12042965784983392,,,0.0012881830808831175,0.05815106150468581,0.13081920877618863,0.04016260904174434,,0.012598399574615575,0.02374847058180686,0.01748908219214226,,0.061720444869691284,,0.00014149964207537752,0.004496528183355892,0.0029687927956776484,,,,,,,,,,,,,,,7.271159424885846e-05,,,,,0.05606261893700041,,,,,,,,,,,0.0001947014917287502,,,,,,,,,,,,,,,,,0.0024390060411456195,5.1294070200308566e-05,,,,,,,,,,,,,,,,,3.192830895977101e-05,,,,,,,0.0007697350155532619,,,,,,,,,,,,,,3.419604680020571e-05,,,,,,,,,0.06601287664740806,0.07336193106732089,0.07976897438748491,,,0.01622613219421382,,0.00020290854296079955,0.000999244483340748,0.0006861166821670747,0.002241172911446745,,,,,0.005914836221273476,,,444
パソコンサプライ,363020,マウス,,,,,,2954.0,,3794526.0,4255.0,,,,,,,,,,,,2000.0,9298.0,,,,,,,,,,,,,,,,,,,,,,,,,,8920.0,,,,,13844.0,,6858.0,8434.0,,,,,,,3494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740.0,,,,13186.0,,,101330.0,1211526.0,324684.0,2000027.0,3598444.0,5330426.0,2512645.0,,564282.0,1083976.0,,1134032.0,748.0,336920.0,475475.0,985843.0,,117578.0,51850.0,,30111.0,43750.0,3371853.0,75678.0,1387697.0,,,73902.0,70876.0,,,9663.0,,305940.0,,29071765.0,11231.0,,,0.13052272540040138,,,0.0025420541202090755,0.002437966872668378,0.03391066899446937,0.010523612859418751,0.11598377325903673,,,0.0026031443223347465,0.04773349674503767,0.08642904894147294,0.037286212240639674,,0.011589251632984788,0.01635521613496807,0.03900802032487535,,0.019409967024705932,,2.5729431976352313e-05,0.011168362154826169,0.0034855124895237697,,,,0.00023589898996500557,,0.00031982922261513877,,,,,,,,,0.0004535672326740396,,,,0.0001463619425927528,0.06879620140022458,,,,,6.879527266404361e-05,,,,,,,,,,0.00030682691608163455,,,,,,,,,,,,,0.0004762008773805099,,,,,,,,,,,,,,,,,,,,,,,,,0.00029010966482427195,,,,,,,,,0.00016304479621378337,,,,,,,,,,0.0001201853413440842,,,,0.12377796807314588,0.18335405504275368,0.041673630754789054,,,0.00404440528464646,,0.0015048965895259542,0.0017835174438153307,0.00033238435987632673,0.0010357472275935088,0.00010161061772479242,,,,,,,720
パソコンサプライ,363030,ゲームパッド,,,,,,,,100688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579.0,5108.0,,1630.0,70853.0,41522.0,14364.0,,79287.0,233978.0,,7743.0,,70030.0,101346.0,95486.0,,,,,,,402653.0,,117038.0,,,,,,,,,9261.0,,1355566.0,294.0,,,0.07427746048514053,,,,,0.07043994906924488,0.006831832607191387,0.29703680971638413,,,,0.08633884296301324,0.01059631179890909,0.17260539140108264,,0.05166107736546948,0.07476286658119191,0.005712005169796233,,0.05848995917572438,,,,0.00337792479303848,,,,,,,,,,,,,,,,,,,,0.001202449751616668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05226820383515078,0.03063074759915784,0.0037681676878883064,,,,,,,,,,,,,,,,25
パソコンサプライ,363040,テンキー,,,,,,,,132023.0,,,,,,,,,,,,,,5280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8077.0,8476.0,4503.0,143405.0,37884.0,51134.0,108364.0,,14136.0,16859.0,,43766.0,,19074.0,20666.0,50138.0,,1030.0,,,,,87486.0,,116999.0,,,,3132.0,,,3090.0,,12744.0,,891786.0,470.0,,,0.14804336466371978,,,,0.0035120533401511124,0.05622200841906018,0.014290423935787284,0.09810201102058116,,,,0.131196273545447,0.12151345726441097,0.018904759662071394,,0.02138853940295093,0.023173721049668868,0.049076796451166534,,0.015851336531410003,,,0.005049417685408831,0.009057105628480375,,,,,,0.005920702948913753,,,,,,,,,,,,,,0.16080651636154863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003947135299275835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042481043658456175,0.05733886829351437,0.009504522385415335,,,0.0011549856131403723,,,,0.0034649568394211168,,,,,,,,,72
パソコンサプライ,363099,その他入力装置関連,,,,,,,,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30240.0,,,,,429840.0,,83386.0,2973.0,,2973.0,,,991.0,32988.0,,,,,1982.0,,13874.0,1982.0,25504.0,,,,,,,,,,,722274.0,46.0,,,0.13227805514250823,,,,,0.045672417946651826,,0.01920877672462251,,,0.0027441109606603587,0.03531069926371432,0.5951204113674312,0.0041161664409905385,,,0.0013720554803301793,0.0041161664409905385,,0.11544926163755029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04186776763388963,,,,,,,,0.0027441109606603587,,,,,,,,25
パソコンサプライ,363110,ゲーミングマウス,,,,,,,,288462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20616.0,4310844.0,95660.0,394091.0,1219965.0,532720.0,1139285.0,,164527.0,610681.0,,4060.0,,152219.0,211022.0,389938.0,,8910.0,,,,,936354.0,,33867.0,,,,,,,,,176135.0,,10689356.0,1372.0,,,0.026985910095987074,,,,,0.0364790919116175,0.016477606321653054,0.0875968580333558,,,,0.0031682918970983845,0.10658125709350498,0.05712982147848757,,0.01424024047847223,0.019741320244175607,0.0003798170815903222,,0.015391666251923876,,,0.008949089168702025,0.00192864752563204,,,,,,,,,,,,,,,,,,,,0.03686760923670238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11412895220254615,0.049836491552905524,0.40328378996826375,,,0.0008335394573817169,,,,,,,,,,,,,124
パソコンサプライ,363120,ゲーミングキーボード,,,,,,,,182318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412738.0,59863.0,72153.0,132868.0,239959.0,670244.0,,71180.0,579231.0,,3800.0,,235281.0,195410.0,207871.0,,,,,,,1236732.0,,17538.0,,,,,,,,,250932.0,,4570018.0,443.0,,,0.039894372407285925,,,,,0.04548581646724367,0.05490831764776419,0.2706186277603283,,,,0.003837621646129184,0.14666112912465554,0.12674589027876915,,0.05148360465976283,0.04275913136447165,0.0008315065717465445,,0.015575430993926062,,,0.013099073132753524,,,,,0.00041575328587327225,,,,,,,,,,,,,,,,0.015788340439796954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02907384609863681,0.0525072330130866,0.09031430510776982,,,,,,,,,,,,,,,,118
パソコンサプライ,363130,ゲーミングヘッドセット,,,,,,,,337857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32345.0,2376781.0,7743.0,108365.0,1263448.0,647218.0,229328.0,,185130.0,262131.0,,,,66871.0,129196.0,474258.0,,,,,,,928897.0,,9320.0,,,,,,,,,22927.0,,7081815.0,649.0,,,0.04770768510614864,,,,,0.06696842546720015,0.0032374468974408397,0.13116651592847314,,,,0.001316046804385599,0.03238265896525114,0.03701466361377698,,0.009442635821466672,0.018243345808948694,,,0.026141603529603638,,,0.00109336377750619,0.004567331962215901,,,,,,,,,,,,,,,,,,,,0.015301868235755947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17840737155658543,0.09139154298721444,0.3356174935380266,,,,,,,,,,,,,,,,124
パソコンサプライ,363135,ゲーミングマイク,,,,,,,,15660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18878.0,2.0,,,0.8295370272274606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17046297277253947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
パソコンサプライ,363140,ゲーミングマウスパッド,,,,,,,,108715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18897.0,67005.0,1490.0,1101.0,38719.0,85006.0,14652.0,,56850.0,142489.0,,10774.0,,20821.0,44988.0,88727.0,,,,,,,294797.0,,9694.0,,,,,,,,,,,1004725.0,273.0,,,0.10820373734106348,,,,,0.08830973649506084,,0.2934106347508025,,,,0.009648411256811566,0.014583094876707557,0.1418189056707059,,0.02072308343078952,0.04477643136181542,0.010723332255094678,,0.05658264699295827,,,0.001482992858742442,0.01880813157829257,,,,,,,,,,,,,,,,,,,,0.0010958222399163951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038536913085670206,0.08460623553708727,0.06668989026848142,,,,,,,,,,,,,,,,153
パソコンサプライ,363150,ゲーミングチェア,,,,,,,,621916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59184.0,,,50922.0,143996.0,300572.0,,213633.0,409978.0,,,,70848.0,258432.0,601610.0,,,,,,,288337.0,,,,,,,,,,,32000.0,,3051428.0,67.0,,,0.20381146138791412,,,,,0.1971568721267551,0.010486893349605496,0.0944924802420375,,,,,0.09850207837117572,0.13435611130264258,,0.02321798187602657,0.08469215069141399,,,0.07001082771738347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016687924473394095,0.04718970921155603,0.019395509250095366,,,,,,,,,,,,,,,,60
パソコンサプライ,363190,その他ゲーミング関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3240.0,,,,,,,,,,,,,,,,,,,,3240.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
