日付,store_cd,item_cd,販売数,μ,μ+2σ,スパイク日,販売可能在庫,総在庫量,移送中,発注残,dept_cd,部門名,商品名
2018-07-21,861,4549995034974,0,0.5483870967741935,2.1418179400294797,0,50,50,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-22,861,4549995034974,1,0.5483870967741935,2.1418179400294797,0,49,49,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-23,861,4549995034974,0,0.5483870967741935,2.1418179400294797,0,49,49,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-24,861,4549995034974,1,0.5483870967741935,2.1418179400294797,0,47,47,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-25,861,4549995034974,1,0.5483870967741935,2.1418179400294797,0,47,47,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-26,861,4549995034974,0,0.5483870967741935,2.1418179400294797,0,47,47,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-27,861,4549995034974,0,0.5483870967741935,2.1418179400294797,0,47,47,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-28,861,4549995034974,1,0.5483870967741935,2.1418179400294797,0,46,46,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-29,861,4549995034974,0,0.5483870967741935,2.1418179400294797,0,46,46,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-30,861,4549995034974,0,0.5483870967741935,2.1418179400294797,0,46,46,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-31,861,4549995034974,3,0.5483870967741935,2.1418179400294797,1,43,43,0,0,369992,Ｍａｃ純正アクセサリー,Magic Keyboard(ﾃﾝｷｰ付)日本語(JIS) ｽﾍﾟｰｽｸﾞﾚｲ
2018-07-01,861,4955595097378,0,5.290322580645161,20.97424529920736,0,14,14,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-02,861,4955595097378,0,5.290322580645161,20.97424529920736,0,14,39,0,25,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-03,861,4955595097378,0,5.290322580645161,20.97424529920736,0,33,39,0,6,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-04,861,4955595097378,3,5.290322580645161,20.97424529920736,0,30,36,0,6,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-05,861,4955595097378,1,5.290322580645161,20.97424529920736,0,29,35,0,6,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-06,861,4955595097378,1,5.290322580645161,20.97424529920736,0,34,34,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-07,861,4955595097378,0,5.290322580645161,20.97424529920736,0,34,34,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-08,861,4955595097378,0,5.290322580645161,20.97424529920736,0,34,34,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-09,861,4955595097378,0,5.290322580645161,20.97424529920736,0,34,36,0,2,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-10,861,4955595097378,21,5.290322580645161,20.97424529920736,1,15,15,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-11,861,4955595097378,1,5.290322580645161,20.97424529920736,0,14,25,0,11,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-12,861,4955595097378,5,5.290322580645161,20.97424529920736,0,20,51,0,31,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-13,861,4955595097378,24,5.290322580645161,20.97424529920736,1,6,37,0,31,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-14,861,4955595097378,20,5.290322580645161,20.97424529920736,0,37,37,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-15,861,4955595097378,0,5.290322580645161,20.97424529920736,0,36,36,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-16,861,4955595097378,21,5.290322580645161,20.97424529920736,1,36,36,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-17,861,4955595097378,20,5.290322580645161,20.97424529920736,0,36,39,0,3,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-18,861,4955595097378,6,5.290322580645161,20.97424529920736,0,30,33,0,3,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-19,861,4955595097378,0,5.290322580645161,20.97424529920736,0,0,3,0,3,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-20,861,4955595097378,13,5.290322580645161,20.97424529920736,0,30,30,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-21,861,4955595097378,2,5.290322580645161,20.97424529920736,0,28,28,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-22,861,4955595097378,0,5.290322580645161,20.97424529920736,0,18,18,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-23,861,4955595097378,0,5.290322580645161,20.97424529920736,0,18,37,0,19,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-24,861,4955595097378,1,5.290322580645161,20.97424529920736,0,27,49,0,22,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-25,861,4955595097378,0,5.290322580645161,20.97424529920736,0,46,49,0,3,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-26,861,4955595097378,2,5.290322580645161,20.97424529920736,0,47,47,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-27,861,4955595097378,12,5.290322580645161,20.97424529920736,0,35,35,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-28,861,4955595097378,0,5.290322580645161,20.97424529920736,0,35,35,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-29,861,4955595097378,0,5.290322580645161,20.97424529920736,0,35,35,0,0,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-30,861,4955595097378,0,5.290322580645161,20.97424529920736,0,35,46,0,11,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-31,861,4955595097378,11,5.290322580645161,20.97424529920736,0,24,35,0,11,367020,ターミナルアダプタ,INSﾒｲﾄV30SIim(P)
2018-07-01,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,0,5,3,2,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-02,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,0,5,3,2,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-03,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,2,5,3,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-04,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,2,5,3,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-05,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,2,5,3,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-06,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,2,5,3,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-07,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,1,4,3,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-08,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,1,4,3,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-09,861,4527977439276,-1,0.41935483870967744,1.9241166180245937,0,4,5,0,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-10,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,4,6,1,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-11,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,4,5,1,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-12,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,3,5,1,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-13,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,3,6,1,2,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-14,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,4,6,1,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-15,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,4,6,1,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-16,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,4,6,1,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-17,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,4,6,0,2,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-18,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,5,7,0,2,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-19,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,5,6,0,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-20,861,4527977439276,3,0.41935483870967744,1.9241166180245937,1,3,3,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-21,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,2,2,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-22,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,2,12,0,10,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-23,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,2,12,0,10,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-24,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,12,13,0,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-25,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,12,13,0,1,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-26,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,12,12,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-27,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,12,12,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-28,861,4527977439276,0,0.41935483870967744,1.9241166180245937,0,12,12,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-29,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,11,11,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-30,861,4527977439276,1,0.41935483870967744,1.9241166180245937,0,10,10,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-31,861,4527977439276,2,0.41935483870967744,1.9241166180245937,1,8,8,0,0,367020,ターミナルアダプタ,PCIT21D1LPW
2018-07-01,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-02,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-03,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-04,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-05,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-06,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-07,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-08,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-09,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-10,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-11,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-25,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-26,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-27,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-28,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-29,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-30,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-31,861,4547597631027,0,0.0,0.0,1,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple Mini DisplayPort-Dual-Link DVIｱﾀﾞﾌﾟﾀ
2018-07-01,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-02,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-03,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-04,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-05,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-06,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-07,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-08,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-09,861,4547597693179,1,0.06451612903225806,0.5558563294105747,1,0,0,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-10,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-11,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-12,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-13,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-14,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-15,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-16,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-17,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-18,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,1,3,0,2,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-19,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-20,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-21,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-22,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-23,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-24,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-25,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-26,861,4547597693179,1,0.06451612903225806,0.5558563294105747,1,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-27,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,2,3,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-28,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,2,3,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-29,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,2,3,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-30,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,2,3,0,1,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-31,861,4547597693179,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 60W MagSafe
2018-07-01,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-02,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-03,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-04,861,4547597746585,1,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-05,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-06,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-07,861,4547597746585,1,0.16129032258064516,1.0552520297129688,0,0,0,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-08,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-09,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,0,1,0,1,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-10,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-11,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-12,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-13,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-14,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-15,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-16,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-17,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
2018-07-18,861,4547597746585,0,0.16129032258064516,1.0552520297129688,0,1,1,0,0,369992,Ｍａｃ純正アクセサリー,Apple MagSafe 電源ｱﾀﾞﾌﾟﾀ 85W
